"url","backlinks","refpages","pages","valid_pages","text","image","nofollow","ugc","sponsored","dofollow","redirect","canonical","gov","edu","rss","alternate","html_pages","links_internal","links_external","refdomains","refclass_c","refips","linked_root_domains"
"blaze.vercel.app",2109,2109,27,27,2099,8,1625,9,0,474,10,0,0,8,0,0,27,64,180,304,254,295,10
"pt.linkedin.com",30648382,30361217,0,0,30647129,3460011,1890467,1935,9,28756278,1165,10,12842,1512704,3,0,0,0,0,26728,12995,30611,0
"forum.palemoon.org",101980,59354,355994,355987,101929,636,25893,1994,0,75661,1,0,8,11,50,0,353914,4235042,187716,1431,1317,1592,9072
"sellercentral.amazon.com",559253,236875,1617,1610,545429,61893,89812,1630,236,455513,566,3,29,171,5,0,1403,23504,2236,18185,8919,16880,214
"volza.com",1178919,1037508,23757,23667,280417,147734,8485,123,2,271921,875508,45,10,60,22947,0,22977,1860557,46173,2411,1616,2456,21
"theelitesnigeria.blogspot.com",194,136,931,931,179,17,36,0,0,143,15,0,8,0,0,0,930,9593,18970,61,52,70,36
"blog.worldgrandscrus.com",553,424,4058,4058,459,402,127,0,0,332,70,0,3,0,0,0,3678,16518,2515,210,183,204,37
"hullandhull.com",17923,11338,13888,13879,17872,286,633,13,11,17226,41,0,0,388,0,0,12683,304207,101845,617,485,597,6049
"blog.wblakegray.com",50932,24168,3562,3562,50887,1331,715,159,0,50172,24,5,0,48,0,16,3243,352933,168414,597,460,571,1211
"masterwordsmith-unplugged.blogspot.com",25900,16176,670,670,25857,0,163,5,0,25694,8,0,0,0,35,0,665,35207,29903,168,75,103,392
"blog.transonic.com",594,331,16824,16824,594,42,261,2,0,333,0,0,0,7,0,0,1120,73193,14144,145,131,150,476
"broadandliberty.com",14216,11542,11762,11760,14173,258,1651,66,0,12517,2,2,0,37,2,0,855,23884,3921,1167,884,1243,491
"beatlock.net",326,240,2660,2659,326,39,128,0,0,198,0,0,0,0,0,0,2584,96643,9473,135,95,114,111
"bharatiyayuva.quora.com",2,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"rhnet.org",23810,17799,542,542,23780,737,3204,13,0,20576,4,0,22,69,26,0,331,77041,4430,990,678,871,163
"apps.business.cornell.edu",847,699,176,176,844,126,283,1,0,561,3,0,0,143,0,0,10,226,45,216,159,184,2
"ameripriseadvisors.com",1168949,521447,8921973,8915520,1159099,596697,402372,556,64,756715,9717,0,32,511,18,0,3199474,64787135,58132668,8877,4297,6646,3197
"planning.unc.edu",38856,14375,2628,2627,38849,276,1345,7,0,37504,6,0,9,2181,0,0,2351,74165,15201,717,546,697,701
"jailviewer.co.douglas.or.us",1864,1836,11837,11823,1860,5,151,20,0,1699,0,0,0,0,0,0,98,10972,1102,171,175,210,1
"meet-an-inmate.com",15717,6518,8873,8871,15645,935,3400,260,2,12243,68,0,1,3,0,0,5124,400299,7169,1593,894,1136,148
"wesmen.ca",60818,32119,5267,5267,60810,223,487,1,0,60323,6,0,0,22690,0,0,1838,79846,60030,404,273,328,57
"marketingprofs.com",814765,372881,204856,204854,806673,90879,128071,11689,1152,678207,2380,1405,65,15582,933,145,146142,9045646,994996,31072,12001,22347,25761
"actuallyfoods.com",222,217,11,11,222,75,34,6,0,188,0,0,0,0,0,0,0,2,0,73,64,75,0
"actually-food.com",30,29,494,494,30,1,14,2,0,16,0,0,0,0,0,0,373,3455,644,23,22,22,10
"well.ca",160814,70025,17735,17734,160555,26620,46008,2993,436,114398,183,57,0,26,0,2,7480,1108675,79484,8876,3393,6942,84
"therainagency.com",302,259,15,15,270,19,49,0,0,221,6,0,0,0,0,0,14,158,38,155,100,117,6
"actuallygoodfoods.com",29,29,38,38,22,0,17,0,0,5,7,0,0,0,0,0,35,323,69,21,20,21,6
"actualfoodnashville.com",401,248,43,43,383,11,130,0,0,253,0,17,0,1,0,1,23,107,53,140,106,121,18
"trulygoodfoods.com",3759,2721,9002,9002,3689,470,1418,2,9,2271,44,25,0,6,1,0,4875,100941,8975,952,630,820,70
"kearney.com",377554,316572,204639,204615,374167,213203,90260,1497,293,283495,3189,99,264,3020,8,0,75821,4266416,165600,17421,8566,14191,3389
"wilton-bain.com",954,585,1067,1067,941,184,256,9,0,683,8,1,0,0,0,3,365,6645,995,182,161,177,84
"tinkmedia.co",8756,7408,391,391,8356,5052,367,12,5016,2967,3,201,0,1,2,194,351,7197,4528,267,295,364,583
"mountainproject.com",9016023,6788626,3521194,3520579,8994953,178447,2135215,19805,41,6857335,683,859,14930,40565,57,0,3410153,141638165,55146089,26603,11798,24001,20662
"simon-kent.com",26,26,9,9,26,1,13,0,0,13,0,0,0,0,0,0,9,315,63,17,17,18,6
"us.nealsyardremedies.com",25362,23006,10459,10458,25282,903,1916,22,10,23366,79,0,0,1,0,0,8757,48963,20048,549,417,506,55
"dchr.dc.gov",19497,10844,1630,1629,19495,414,8189,34,2,11305,2,0,22,796,0,0,1456,79389,8504,2056,1221,1890,236
"s3.amazonaws.com",327498232,99755020,12,12,299481277,127827107,17939007,530098,771,281534937,2949022,100613,26332123,1130826,19972698,3638094,3,0,0,928115,118365,330469,0
"seawaves.com",18916,9425,12991,12990,18914,387,8751,71,0,10163,2,0,145,85,0,0,12004,699785,126037,828,608,724,82
"wartsila.com",2430599,1233551,58443,58393,2388717,1172507,58218,1279,93,2330438,11647,28784,49,4701,39,0,46046,4595431,242624,12981,7335,11176,1085
"shipspotting.com",919454,646424,4488447,4485532,918685,128437,52086,6817,0,866560,92,0,9,594,46,0,4433973,240428801,25317975,8712,4209,6371,15053
"villanova.com",94398,58205,127443,127415,94087,6302,9557,385,1,84529,249,53,2,28682,2,0,54635,4089000,2014967,5862,3521,5297,867
"lsusports.net",901331,446253,144536,144365,774014,23414,178880,6536,22,595104,127092,29,32,11555,4,1,104112,14845647,11716550,13639,7176,11973,1900
"forums.garmin.com",241728,168049,1731706,1730717,241482,67849,31249,8129,40,210188,212,0,71,430,34,0,1410448,11445023,64513,11097,5228,9795,5207
"academics.lmu.edu",86253,12954,3184,3184,86242,709,2517,19,0,83725,11,0,4,650,0,0,2334,162418,50075,1379,1075,1381,1252
"about.uq.edu.au",1737204,910563,68377,68336,1737117,1122,2916,76,0,1734201,5,0,132,1925,82,0,67316,6498411,411645,4199,2437,3857,1401
"jacc.org",1108845,420913,724674,715164,1097898,235857,51159,3436,76,1046628,10834,9,187,13354,92,1,11895,1227422,632505,27735,11423,21207,1989
"findanexpert.unimelb.edu.au",93726,75317,435888,434863,93518,928,29725,173,2,63785,69,139,58,21870,0,0,312284,6936364,1013639,7132,4475,6803,9132
"researchers.anu.edu.au",2896204,1468805,46874,46819,2896166,806,12915,310,0,2883247,38,0,38,11452,0,0,37907,5792585,72593,4456,3062,4280,552
"clinicalmicrobiologyandinfection.com",68894,48745,9131,9131,68841,7897,6560,220,11,62277,37,9,81,12658,6,0,1719,203375,258500,5106,3275,4854,1401
"vrcosplayx.com",724214,382173,5281,5281,721167,149521,152157,260,7367,563044,3033,1,0,0,1,0,4312,166052,29384,2525,1175,3110,45
"journey.ca",511,285,37786,37785,511,149,85,0,0,426,0,0,0,2,0,0,37115,439972,446133,217,168,197,891
"hiphopmyway.com",3912,1526,28338,28337,3908,2081,1105,10,0,2803,2,0,0,1,0,0,25882,915734,363913,609,348,464,664
"kollegekidd.com",11897,5992,63444,63437,11862,4910,2574,115,1,9288,17,9,0,34,0,9,31093,360524,98544,3087,1111,1686,224
"nasher.duke.edu",40692,15947,11316,11306,40663,2045,3284,64,0,37373,24,0,17,494,0,0,10255,442767,34532,2745,1746,2355,502
"nsf.gov",119497084,55629956,624446,624106,119417255,54952940,3375542,21351,236,116041131,24056,1778,318703,40188563,1485,24459,286197,31967494,4386584,98136,44063,88924,2639
"nlm.nih.gov",2351517612,363564399,1506775,1501064,2341778979,143391751,195607945,3630145,70598,2146091192,1915651,7472,19086800,729259265,269489,215430,760655,24811279,9099795,1463702,210509,664490,14789
"canwediscuss.substack.com",51,51,25,25,51,0,1,0,0,50,0,0,0,0,0,0,23,491,91,7,8,8,14
"news.northeastern.edu",303894,236421,86322,86304,302868,9891,122877,637,6,179937,221,420,104,2908,242,33,64021,2235936,362618,19742,8475,15520,6871
"1619education.org",163955,54196,70163,70149,159037,61,552,17,0,158484,13,4905,1,40,0,0,49485,1942412,777104,652,406,491,11072
"newsroom.lmu.edu",45053,22029,12154,12151,44452,898,1447,7,0,43005,595,2,23,130,4,0,2380,225540,37610,1313,1017,1275,447
"davisenterprise.com",196220,178822,12309,12308,195432,8608,17299,1180,0,178129,650,8,83,4035,7,2,842,67300,10059,8488,4037,6431,359
"blog.idahoreports.idahoptv.org",3400,2701,9225,9225,3396,28,665,46,0,2731,1,0,4,5,3,0,4894,173541,45895,865,644,860,452
"legislature.idaho.gov",325189,213662,21337,21331,324993,3484,24457,2055,18,300529,62,1,2264,3282,2,2,19150,645124,3742,13877,6834,12596,23
"pt.wikipedia.org",161337316,75619478,3340001,3339984,160971078,4660963,9086137,2099660,6282,151881720,11428,308496,2168520,676624,2939,2457,3268870,332884760,109906028,363369,38659,104461,517596
"cdn.prod.website-files.com",920895582,33879756,0,0,920885423,380846118,80824,280,42,920804538,672,284,174670,247257,99,0,0,0,0,90180,7690,14981,0
"dailygolfers.com",99,85,4,2,98,0,60,41,0,38,0,0,0,0,1,0,2,2,0,44,45,46,0
"higgsfuneralhomeandflorist.com",387,226,311,311,387,228,305,0,0,82,0,0,1,5,0,0,297,76408,584,81,79,85,6
"nola.gov",1119940,340800,71844,71499,1107347,93288,41274,1091,47,1066046,130,2,947,2743,12451,0,38967,3508456,233800,13185,6209,12696,1125
"shop.lululemon.com",1378493,598045,12528289,12527597,1376432,91671,252897,2134,50170,1121591,1793,35,83,1033,8,0,12138673,2662522287,47207936,35722,12062,23845,312
"businessvibrant.com",1207,1179,1972,1972,1207,69,162,4,0,1045,0,0,0,5,0,0,1884,31281,3473,158,129,143,537
"engage.firmprospects.com",1600,1580,28756,28689,1600,3,1356,0,0,244,0,0,0,14,0,0,960,8644,12,72,71,77,1
"bentzholguinlaw.com",3055,2666,2820,2820,3054,177,306,2,0,2748,1,0,0,1,0,0,2784,98206,5740,273,186,218,18
"calg.com",447,287,470,470,447,51,82,2,3,360,0,0,0,4,0,0,397,9814,394,77,71,76,62
"oll.libertyfund.org",849027,263722,24402,24402,848352,8129,132067,6869,17,716154,582,0,790,43831,80,0,11117,837967,78675,14700,7992,12701,909
"legislature.mi.gov",2431429,580849,36936912,36913594,2354633,9119,98970,7435,79,2255611,1559,7,132551,18485,75188,0,3962415,208246220,3652071,23837,10185,19974,485
"thebeachedwhitemale.com",882,395,239,238,866,36,340,0,0,526,0,0,0,0,15,0,228,4178,2520,66,105,128,235
"secularaz.org",3010,2414,1282,1281,2669,855,169,16,0,2500,340,0,0,3,1,0,1075,65663,15631,333,306,378,527
"wgvunews.org",20576,6304,188802,188660,20535,1020,2432,28,0,18095,21,5,15,1486,6,4,184649,4815206,3645891,1781,1129,1510,46094
"stacks.cdc.gov",333349,206489,11456,11040,324083,1625,22986,756,20,301049,145,0,2971,20913,19,0,9765,846433,153040,17199,8301,14612,58
"walkingdead.fandom.com",63656,47849,12370,12369,54683,1098,12179,883,14,42483,8960,9,2,101,0,0,11086,6095662,239050,4674,2981,4550,830
"coloxus.fandom.com",60,60,5,5,60,0,5,0,0,55,0,0,0,0,0,0,5,531,124,54,52,53,16
"shq.lasdnews.net",130281,123262,24851,24805,130325,10175,3365,442,1,126956,13,0,7142,118,0,0,24484,61600,48235,1897,1233,1850,221
"directory.libsyn.com",4240581,3995141,1519362,1517804,4239515,92288,21359,3835,1,4218038,667,3,225,4511,20,96,1487632,50498686,10911361,11460,6416,10766,257094
"wflanews.iheart.com",25520,17374,41616,41613,25133,311,4174,170,0,20959,203,143,19,133,40,0,40438,898619,177099,2101,1536,2021,2105
"miamidadefl.mugshots.zone",232,228,2095,2095,232,0,61,6,0,171,0,0,0,0,0,0,2092,50668,0,105,88,95,0
"espnswfl.com",45469,40648,47636,47412,9098,415,5591,15,0,3504,99,36252,2,8,15,0,35318,855444,453845,1271,806,1010,4759
"diversityplus.com",54239,26757,3947,3939,54236,266,630,0,0,53606,3,0,3,51689,0,0,3526,123546,23112,353,282,324,112
"cais.ca",61697,47923,571,571,61690,53279,1600,3,2,60088,3,0,11,64,4,0,279,10547,4094,889,602,721,238
"investor.bankofamerica.com",38284,24747,352,352,38246,276,6692,117,247,31550,36,1,29,81,0,0,115,9880,368,2530,1714,2553,11
"obituaries.nationalcremation.com",4680,2549,71538,71521,4623,20,1115,1,0,3508,1,56,0,56,0,0,41558,493232,98948,927,703,821,51
"disneyland.disney.go.com",1619129,566040,37542,37420,1617878,26855,249463,7947,423,1368285,1178,1,1040,2804,34,0,20606,269430,131626,32196,13229,27449,78
"codelibrary.amlegal.com",39735935,21328649,5016984,5014589,39735355,23014,15339,305,51,39719963,500,0,31719796,1252,69,0,4949376,107166601,93033,12852,6433,12395,1894
"awsin.com",4822,2588,1707,1707,4707,1145,1825,62,1,2876,115,0,69,0,0,0,1336,187833,4034,365,262,288,13
"keystonetacticalsupply.com",403,117,125,125,350,11,63,1,0,287,5,48,0,0,0,0,62,1369,150,28,24,27,8
"aviatorgear.com",21717,11860,76025,75843,21691,18211,1614,122,0,20077,26,0,1,17,0,0,74006,1995144,561271,2067,1235,1667,37
"reflexivefire.com",1364,718,183,183,1363,4,58,13,0,1305,1,0,0,0,0,0,1,26,0,68,69,77,0
"skycombatace.com",6650,3055,323,323,6633,280,778,18,3,5851,17,0,0,2,0,0,218,5118,2280,742,600,742,230
"grey-shop.ru",11704,4712,3661,3650,11213,612,2062,162,0,9150,5,246,0,1,0,0,1132,65378,3916,583,360,429,11
"slotkin.house.gov",4885,4245,0,0,4882,50,940,6,0,3942,3,0,102,21,0,0,0,0,0,1160,841,1172,0
"elissaslotkin.org",2618,2415,159,159,2610,1119,273,5,0,2337,2,1,0,2,0,4,70,184,88,467,307,385,13
"dese.ade.arkansas.gov",86945,48462,5018,5005,86677,11166,11621,26,4,75049,257,0,347,2897,11,0,3723,465906,64864,3289,2362,3209,1102
"justcopofficiel.com",21,14,53,53,21,0,14,0,0,7,0,0,0,0,0,0,49,623,271,13,12,13,13
"api.grabien.com",159,132,7703,7703,159,3,0,0,0,159,0,0,0,0,0,0,4735,190303,34759,8,10,12,70
"yourtango.com",1947820,830363,241451,241443,1944643,283257,237477,8116,4114,1702840,492,2202,56,7849,155,7,199064,5302362,1901663,80619,17922,38979,32251
"forums.gunbroker.com",77801,39872,614529,613926,77800,526,2267,499,0,75533,0,0,0,11,0,0,89179,2105601,3552,980,840,1013,21
"warelephant.quora.com",14,14,3,3,14,1,4,0,0,10,0,0,0,0,0,0,3,28,0,8,11,12,2
"thechristiancorner.quora.com",19,19,4,4,19,2,16,1,0,3,0,0,0,0,0,0,4,0,0,15,15,16,0
"subaxiom.substack.com",2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,2,0
"popularmilitary.com",211261,104844,28957,28957,210901,1011,4406,341,0,206495,338,5,3,32,13,0,1108,21270,32411,1767,1246,1597,317
"news.microsoft.com",12245329,6515471,12204,12157,12241225,315058,186290,9097,767,12053491,1348,104,754,26631,1411,127,4847,785796,106559,90405,34211,71917,3362
"wonderclub.com",2527032,226425,4292069,4287069,2328435,247467,10302,715,10,2318132,11,0,108,1021,53,0,4256641,31768555,147051,4461,2591,3594,28
"fse.anthro.fr",9847,9834,0,0,9847,9,141,0,0,9706,0,0,0,1,0,0,0,0,0,63,59,62,0
"rabbilazarostreicher.com",57,47,34,34,57,6,27,8,0,22,0,0,0,0,0,0,30,414,134,31,30,30,29
"mordchilazarostreicher.com",76,61,30,30,76,6,39,8,0,29,0,0,0,0,0,0,26,343,114,39,35,35,31
"lazar-ostreicher.webflow.io",61,61,1,1,61,1,50,36,0,11,0,0,0,1,0,0,1,0,3,37,35,38,2
"cake.me",14624060,12439991,2635328,2630029,5643156,11265,1911382,172541,36,3728278,8980865,4,33040,20570,19,9,2347227,299947628,34420279,28004,11125,23693,19953
"lazar-ostreicher.jimdosite.com",58,58,6,6,58,2,36,25,0,22,0,0,0,3,0,0,6,18,42,29,30,30,30
"lazar-ostreicher.bravesites.com",61,61,0,0,61,0,34,18,0,27,0,0,0,0,0,0,0,0,0,38,36,36,0
"lazarostreicher.weebly.com",51,45,19,19,51,0,44,27,0,7,0,0,0,2,0,0,17,181,188,32,31,31,19
"gatewayscholars.usc.edu",68,62,145,145,68,15,20,0,0,48,0,0,0,0,0,0,139,4144,20,29,29,32,5
"jayseaarchaeology.wordpress.com",110,103,0,0,110,0,63,15,0,47,0,0,0,0,0,0,0,0,0,59,55,58,0
"modelersalliance.org",6550,4197,162377,162307,6437,1869,827,35,0,5610,113,0,0,359,0,0,65342,3471568,144684,175,221,270,935
"uboat.net",528163,236361,3,3,528088,6128,203221,2815,0,324840,54,0,120,5154,12,0,3,0,0,7000,4460,6706,0
"outdoors360.com",14076,10499,6259,6125,14059,139,621,27,0,13438,17,0,0,11,0,0,4990,23506,1777,514,459,513,536
"althistory.fandom.com",63970,57219,22814,22814,23163,470,4442,1780,0,18707,40804,0,3,127,1,0,21583,1909867,514522,2320,1648,2121,619
"sverige.fandom.com",29,26,3,3,26,0,24,0,0,2,3,0,0,0,0,0,3,210,69,10,10,10,15
"powerball.com",548656,332042,456044,455843,548598,80411,53602,596,63,494974,14,4,157,351,15,0,451207,8238347,2819,12239,5338,11887,39
"pa.milesplit.com",33091,11266,875877,873027,32995,745,2399,17,0,30596,79,0,15,112,3,0,799898,18866094,3437026,1016,844,1049,2707
"keralitesblog.blogspot.com",1736,1703,497,497,1724,1120,1271,4,0,453,12,0,0,1,0,0,497,9449,12642,55,40,53,21
"freaklore.com",3931,2422,10389,6032,3926,813,1600,113,0,2323,2,0,0,94,0,0,5831,97801,39002,733,407,512,1180
"csttires.com",25370,19329,6820,6820,25358,13366,2366,92,0,22992,9,0,0,15,0,0,4910,952372,8688,2025,1408,1852,99
"retailtouchpoints.com",857916,278667,113399,113387,842362,120322,26411,1596,39,815902,8382,5288,23,604,614,5,93799,4155963,1389860,21145,8514,16732,14510
"media.foxcorporation.com",1395,752,1,1,1392,46,162,3,0,1230,3,0,0,2,0,0,0,0,0,232,210,239,0
"static.foxnews.com",621993,452363,1362,1362,427088,274652,74013,512,1,353074,77,0,555,2318,11,0,1269,22,24,19317,7743,16126,6
"blog.airmason.com",2182,1678,3287,3287,2177,85,613,11,0,1564,1,0,0,14,0,2,54,4358,346,805,603,931,53
"mix995triad.iheart.com",3125,2335,21645,21642,3046,386,301,21,0,2745,24,55,0,6,0,0,20736,173264,21756,321,295,343,433
"thepeerage.com",560159,417888,426332,426206,559156,24057,229681,564,0,329427,1001,0,21,5855,0,0,425618,15445499,4279172,4957,3343,4746,376
"wwwjeffreyepstein.wordpress.com",4,3,0,0,4,0,2,1,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0
"techtarget.com",12664379,4646697,973210,972030,12546977,425227,858503,80602,15501,11671644,29113,17630,5043,479463,4635,28337,879199,8502390,2217862,218665,56261,127973,19696
"db4tennis.com",4353,3584,55979,55973,4352,3128,939,1,0,3413,1,0,25,12,0,0,54294,1642205,60945,1642,793,1014,29
"bakerfhga.com",276,183,1767,1767,272,11,106,0,0,166,4,0,0,0,0,0,1720,4735,11602,107,103,106,30
"al.milesplit.com",14734,2743,279618,278885,14728,274,1531,4,0,13197,5,1,0,33,0,0,249993,8191702,1090466,536,474,562,1470
"haelaw.com",12176,8966,1103,1103,12156,620,1001,12,14,11141,19,0,0,121,1,0,879,20758,6098,438,353,437,127
"thecoastnews.com",458828,197060,63433,63425,457932,4373,10838,327,1,447082,311,10,51,1168,546,11,19722,1646367,341257,7155,3543,7100,2466
"al01901370.schoolwires.net",474,208,1253,1253,474,63,380,0,0,94,0,0,0,1,0,0,1235,152982,33452,31,35,35,159
"thekeystonenews.com",5850,5564,18938,18938,5844,30,298,3,0,5544,5,0,0,114,1,0,9113,190321,51516,228,205,230,578
"brighteon-store.tenereteam.com",0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,97,1,0,0,0,0
"frontpagedetectives.com",9206,5280,12807,12807,9112,1551,2816,166,0,6295,32,55,5,28,7,0,12404,523429,126900,1512,1054,1243,2837
"losangelesduilawyer.org",873,564,424,424,868,130,239,2,0,629,4,0,0,7,0,0,322,4768,3082,266,204,238,374
"badassoftheweek.com",314271,160731,1683,1681,314230,4586,12575,5247,0,298460,16,0,2,31,16,0,678,2828,3228,4501,2665,3743,339
"link.theblaze.com",63301,5196,49,49,62976,26926,5483,26,0,57493,7,0,0,0,0,0,32,30,8,278,253,319,3
"impactguide.org",4514,2980,83,83,4509,3166,312,21,0,4197,2,0,2,21,2,0,39,1604,1086,390,287,318,190
"pushsquare.com",6869618,1951025,351987,351984,6769089,1526747,755685,290436,19125,5954830,671,1398,142,3110,413,48699,308775,17063972,3217010,58700,13599,29118,7303
"uniquelynelson.nz",3351,2469,17287,17287,3226,956,230,5,0,2996,125,0,683,8,0,0,12653,464804,186734,492,234,269,894
"agupubs.onlinelibrary.wiley.com",69961423,4851321,178683,178597,69899852,714087,947638,33776,554,68951729,60579,29,153255,62745577,788,0,14831,5296651,1639122,56588,26390,52584,4559
"purenaturalmiracles.com",367,231,1911,1911,366,53,262,4,0,104,1,0,0,0,0,0,1338,21182,3613,115,96,108,108
"ark.fandom.com",1636802,1537748,3826,3826,1614127,5606,21235,4429,9,1592879,22672,1,2,92,0,0,3295,1151275,105929,5456,3242,4856,179
"ark.wiki.gg",812336,404855,149075,147902,812336,12952,7545,292,5,804781,0,0,19,44,0,0,102979,11238404,1218324,3405,2015,2952,279
"ginx.tv",1917722,1296742,131610,131611,1915149,1285765,39267,4632,14,1875639,221,1994,47,480,17,0,42233,2813804,391979,25258,5893,10711,2347
"nycfire.net",4045,1241,26864,26835,4041,123,1650,51,0,2391,1,0,0,4,0,0,13442,103790,1647,499,422,482,40
"thewholesomefork.com",9381,4768,2790,2787,9316,993,671,233,0,8645,62,0,0,50,0,0,2690,49340,25029,864,455,595,325
"podcastworld.io",2256,2128,2,2,2232,1045,1926,3,0,306,24,0,0,0,0,0,0,2,0,166,151,196,0
"pmengineer.com",39452,26305,54681,54672,38982,5533,8348,131,1,30634,25,407,9,67,38,0,5631,209008,184824,3631,1752,2476,984
"danecontractors.com",969,524,351,351,772,566,133,0,0,639,5,110,0,0,0,82,289,7702,1689,72,69,77,32
"info.viega.us",448,333,1485,1485,442,72,96,2,2,346,0,3,0,0,0,3,33,1097,1459,142,136,141,66
"asm.org",28813442,5222251,2282781,2282424,28741866,1525686,1753296,73781,246,26987851,65975,1124,951757,10697312,1294,21,30084,4885850,1516599,75153,35381,70468,4642
"ii.umich.edu",97521,49733,8243,8221,97485,12395,4230,35,1,93252,28,0,11,56857,5,0,7525,562272,44143,2344,1658,2132,1540
"rtd.rt.com",3195898,3120891,5103,5102,3178126,7976,4956,608,1,3173166,812,5373,0,103,9259,0,3670,415960,77952,2630,1695,2222,883
"clermontsun.com",19328,16057,6128,6121,19190,431,2797,45,0,16392,79,0,18,100,3,0,1540,19604,13282,1642,1368,1751,91
"psi-encyclopedia.spr.ac.uk",13154,8053,4389,4389,12951,1910,3233,180,0,9707,7,0,0,44,0,0,1720,64785,15484,1356,1068,1338,986
"theplateunknown.com",3756,3754,88,88,3756,0,3656,2,0,99,0,0,0,0,0,0,77,762,803,159,132,148,122
"marinepollutioncontrol.com",508,294,3037,3037,501,45,255,0,0,246,7,0,0,0,0,0,3020,93643,15083,135,108,124,318
"firstnationsourcing.com",15,14,436,436,15,2,8,0,0,7,0,0,0,0,0,0,426,61206,1770,14,13,13,32
"gohazmat.io",445,321,224,224,433,17,28,0,0,405,5,0,0,0,0,7,193,3340,823,73,57,61,53
"facingsouth.org",80900,46840,25447,25447,80817,2028,4656,249,0,76159,54,9,2,444,20,0,23897,471612,189052,4413,2396,3547,6068
"lawblog.legalmatch.com",13868,5502,7716,7128,13683,468,1934,593,0,11747,105,11,0,88,69,0,3993,182439,31562,822,577,771,1111
"roy.house.gov",17791,16053,0,0,17783,114,1469,73,0,16314,6,0,43,25,2,0,0,0,0,2949,1650,2606,0
"europarl.europa.eu",76035553,24642427,214030,213891,75821345,14034048,2703338,95492,7105,73110511,25087,135562,1048193,5582390,6259,75,116273,8882269,857841,194017,58224,137863,2452
"bulletin.wustl.edu",5328,3383,1209,1209,5304,170,1863,11,0,3441,24,0,0,1800,0,0,968,77753,12474,672,531,648,147
"dellmed.utexas.edu",68827,49361,4099,4091,68265,2955,27891,101,9,40371,555,3,98,1084,1,3,3202,191620,49511,3956,2600,4004,840
"brianoshea.substack.com",1385,1214,107,107,1381,13,288,47,0,1093,0,0,0,0,0,0,104,1538,1210,337,254,284,501
"gburner.com",5503,3530,246,246,5488,880,1177,79,12,4298,4,0,9,22,6,0,211,1372,12,976,731,875,4
"kgrmodels.com",846,390,170094,169998,842,201,148,8,0,694,2,0,0,0,0,0,169446,1077402,34887,153,141,151,12
"argyleloco.com.au",834,451,833,833,833,105,215,25,0,618,1,0,0,0,0,0,687,41783,2948,206,173,199,23
"gburner.en.uptodown.com",7,7,4,4,6,1,1,0,0,5,1,0,0,0,0,0,4,276,28,2,3,6,10
"anyburn.com",310157,145006,312,312,310112,14908,14167,185,1,295930,36,0,9,232312,2,0,272,1889,30,4186,2368,3632,4
"lclsonline.org",7913,4541,515929,515401,7896,596,885,117,0,7004,14,0,711,78,3,0,326315,13548810,1168034,650,508,665,290
"cyware.com",208360,54226,195902,195889,204812,16156,13623,352,30,191044,216,3128,208,987,31,0,88081,2033397,891404,4290,2710,4012,5249
"askwoody.com",565613,363240,18910,18899,563828,46187,193098,2558,3,370625,347,2,10,21020,46,1372,18155,2164197,304161,6791,4098,6360,3655
"reversinglabs.com",5683581,510470,8586,8586,5683084,107986,10818,160,60,5672166,85,160,5,268,252,0,3836,233566,37228,3415,2140,3631,963
"whalewisdom.com",101613,85998,2,2,101546,331,30834,901,3,70612,4,0,0,52,11,29,0,0,0,4614,2957,5276,0
"thesilverforum.com",2061,1394,75077,75073,2060,463,571,22,0,1485,1,0,0,2,0,0,66677,8870907,546954,561,401,481,3584
"privatebank.jpmorgan.com",515581,109669,8448,8434,515408,466119,16189,189,29,499188,53,112,13,150,0,0,4629,390529,89899,6455,3045,5339,356
"michiganlcv.org",17735,8995,92612,92612,17726,9138,728,12,0,16998,7,0,8,131,1,0,67447,228154,31435,794,569,761,781
"northstarnews.org",1375,728,4463,4463,1360,306,278,2,0,1082,14,0,1,3,0,0,4211,130820,41750,301,232,264,929
"iwgroup.agency",6983,3926,373,372,6963,5161,524,8,0,6439,20,0,0,27,0,0,329,2463,2790,376,365,407,45
"bellevueclub.com",26721,13367,652541,652161,26438,20837,1142,14,0,25296,283,0,0,20,0,0,651829,3108498,891579,998,624,753,164
"dinnerdinnerfatman.com",512,238,363,363,488,25,130,2,2,358,0,14,0,0,0,10,180,183,0,114,93,100,0
"greenjinn.com",1151,858,747,747,1147,64,606,7,7,541,4,0,0,0,0,0,650,7785,5296,443,260,350,329
"harissahothoney.com",185,174,340,340,185,0,21,0,0,164,0,0,0,0,0,0,331,462,121,33,32,34,12
"moroccospice.com",40,34,11398,11397,40,15,8,0,0,32,0,0,0,0,0,0,11379,26659,2920,29,27,28,13
"obstacleracingmedia.com",6358,2671,17448,17447,6326,456,1324,321,0,4708,5,3,0,15,21,0,8987,347290,102487,736,631,783,1698
"boku-superfood.tenereteam.com",0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,98,1,0,0,0,0
